record_id,error_type,token_index,token_text,token_start,assigned_label,expected_label,span_start,span_end,span_text,span_type
uvisd4sa_train_1619,wrong_inside_label,21, ,46,B-ASP,I-ASP,43,56,ưng không sao,aspect
uvisd4sa_train_1620,wrong_start_label,24,gần,52,I-ASP,B-ASP,53,74,ần 2 tiếng là đầy máy,aspect
uvisd4sa_train_1620,wrong_inside_label,25, ,55,B-ASP,I-ASP,53,74,ần 2 tiếng là đầy máy,aspect
uvisd4sa_train_1622,wrong_start_label,8,ngon,18,I-ASP,B-ASP,21,29,n pin tr,aspect
uvisd4sa_train_1622,wrong_inside_label,9, ,22,B-ASP,I-ASP,21,29,n pin tr,aspect
uvisd4sa_train_1622,wrong_start_label,16,hình,36,I-ASP,B-ASP,39,49,h to Giá c,aspect
uvisd4sa_train_1622,wrong_inside_label,19, ,43,B-ASP,I-ASP,39,49,h to Giá c,aspect
uvisd4sa_train_1622,wrong_start_label,30,tư,66,I-ASP,B-ASP,66,92,tư vấn tốt nói chung là ko,aspect
uvisd4sa_train_1622,wrong_inside_label,35, ,76,B-ASP,I-ASP,66,92,tư vấn tốt nói chung là ko,aspect
uvisd4sa_train_1623,wrong_start_label,13, ,29,I-ASP,B-ASP,29,36, chung ,aspect
uvisd4sa_train_1623,wrong_start_label,16,ok,36,I-ASP,B-ASP,37,50,"k, máy đẹp pi",aspect
uvisd4sa_train_1623,wrong_inside_label,17,",",38,B-ASP,I-ASP,37,50,"k, máy đẹp pi",aspect
uvisd4sa_train_1624,wrong_inside_label,22, ,44,B-ASP,I-ASP,36,57,pin khỏe chơi game kh,aspect
uvisd4sa_train_1628,wrong_start_label,7, ,16,I-ASP,B-ASP,16,24," 730G, p",aspect
uvisd4sa_train_1628,wrong_inside_label,9,",",21,B-ASP,I-ASP,16,24," 730G, p",aspect
uvisd4sa_train_1628,wrong_start_label,11,pin,23,I-ASP,B-ASP,25,73,n trâu máy mượt. Nhân Cortex A76 và GPU Mali G76,aspect
uvisd4sa_train_1628,wrong_inside_label,12, ,26,B-ASP,I-ASP,25,73,n trâu máy mượt. Nhân Cortex A76 và GPU Mali G76,aspect
uvisd4sa_train_1629,wrong_start_label,41,lỗi,89,I-ASP,B-ASP,89,99,lỗi camera,aspect
uvisd4sa_train_1630,wrong_start_label,22, ,48,I-ASP,B-ASP,48,71, bằng ram 6g pin 5k như,aspect
uvisd4sa_train_1630,wrong_inside_label,28, ,60,B-ASP,I-ASP,48,71, bằng ram 6g pin 5k như,aspect
uvisd4sa_train_1635,wrong_start_label,32,giờ,71,I-ASP,B-ASP,73,106,ờ bán luôn Roy.camara xấu.pin ko ,aspect
uvisd4sa_train_1635,wrong_inside_label,33, ,74,B-ASP,I-ASP,73,106,ờ bán luôn Roy.camara xấu.pin ko ,aspect
uvisd4sa_train_1636,wrong_start_label,79,tuy,167,I-ASP,B-ASP,167,198,tuy cái giọt nước hơi to một tý,aspect
uvisd4sa_train_1636,wrong_inside_label,83,giọt,175,B-ASP,I-ASP,167,198,tuy cái giọt nước hơi to một tý,aspect
uvisd4sa_train_1638,wrong_start_label,31, ,69,I-ASP,B-ASP,69,138, vs con chip g90T. Pin trâu bò sạc lại nhanh chơi liên quân vs pubg l,aspect
uvisd4sa_train_1638,wrong_inside_label,39,.,86,B-ASP,I-ASP,69,138, vs con chip g90T. Pin trâu bò sạc lại nhanh chơi liên quân vs pubg l,aspect
uvisd4sa_train_1642,wrong_start_label,20,game,44,I-ASP,B-ASP,44,55,game quá mư,aspect
uvisd4sa_train_1644,wrong_inside_label,35,.....,74,B-ASP,I-ASP,60,78,m giác phê lòi....,aspect
uvisd4sa_train_1646,wrong_inside_label,33, ,76,B-ASP,I-ASP,61,95,ói chung là tốt rất hài lòng nhân ,aspect
uvisd4sa_train_1649,wrong_start_label,17, ,37,I-ASP,B-ASP,37,53," giật lag, màn h",aspect
uvisd4sa_train_1649,wrong_inside_label,21,",",46,B-ASP,I-ASP,37,53," giật lag, màn h",aspect
uvisd4sa_train_1649,wrong_start_label,25,hình,52,I-ASP,B-ASP,54,64,nh bị bóng,aspect
uvisd4sa_train_1649,wrong_inside_label,26, ,56,B-ASP,I-ASP,54,64,nh bị bóng,aspect
uvisd4sa_train_1651,wrong_start_label,27, ,58,I-ASP,B-ASP,58,82, FHD+ 60-90hz..chíp thì ,aspect
uvisd4sa_train_1651,wrong_inside_label,34,..,71,B-ASP,I-ASP,58,82, FHD+ 60-90hz..chíp thì ,aspect
uvisd4sa_train_1652,wrong_start_label,38,ngày,69,I-ASP,B-ASP,71,78,ày (dùn,aspect
uvisd4sa_train_1652,wrong_start_label,43,khá,80,I-ASP,B-ASP,80,89,khá nhiều,aspect
uvisd4sa_train_1653,wrong_start_label,9,hình,19,I-ASP,B-ASP,21,28,nh đẹp.,aspect
uvisd4sa_train_1653,wrong_inside_label,12,.,27,B-ASP,I-ASP,21,28,nh đẹp.,aspect
uvisd4sa_train_1653,wrong_start_label,21,Camera,41,I-ASP,B-ASP,41,51,Camera nét,aspect
uvisd4sa_train_1653,wrong_start_label,23,nét,48,I-ASP,B-ASP,50,82,t. Lướt wed ok. Nhìn chung vs nh,aspect
uvisd4sa_train_1653,wrong_inside_label,24,.,51,B-ASP,I-ASP,50,82,t. Lướt wed ok. Nhìn chung vs nh,aspect
uvisd4sa_train_1654,wrong_start_label,18,học,36,I-ASP,B-ASP,38,84,c sinh sinh viên. Dùng để down app học ngoại n,aspect
uvisd4sa_train_1654,wrong_inside_label,25,.,54,B-ASP,I-ASP,38,84,c sinh sinh viên. Dùng để down app học ngoại n,aspect
uvisd4sa_train_1655,wrong_start_label,8, ,17,I-ASP,B-ASP,17,48," mượt,cảm biến vân tay và mở kh",aspect
uvisd4sa_train_1655,wrong_inside_label,10,",",22,B-ASP,I-ASP,17,48," mượt,cảm biến vân tay và mở kh",aspect
uvisd4sa_train_1655,wrong_start_label,23,khóa,46,I-ASP,B-ASP,49,79,"a khuôn mặt nhạy ,pin trâu, dù",aspect
uvisd4sa_train_1655,wrong_inside_label,24, ,50,B-ASP,I-ASP,49,79,"a khuôn mặt nhạy ,pin trâu, dù",aspect
uvisd4sa_train_1658,wrong_start_label,30,trâuNhân,63,I-ASP,B-ASP,67,88,Nhân viên phục vụ tốt,aspect
uvisd4sa_train_1658,wrong_inside_label,31, ,71,B-ASP,I-ASP,67,88,Nhân viên phục vụ tốt,aspect
uvisd4sa_train_1659,wrong_start_label,44,pin,91,I-ASP,B-ASP,91,108,pin tụt hơi nhanh,aspect
uvisd4sa_train_1659,wrong_start_label,55,hình,114,I-ASP,B-ASP,116,123,nh ổn o,aspect
uvisd4sa_train_1659,wrong_inside_label,56, ,118,B-ASP,I-ASP,116,123,nh ổn o,aspect
uvisd4sa_train_1661,wrong_start_label,22,sau,46,I-ASP,B-ASP,48,67,u hoi kém.pin thì t,aspect
uvisd4sa_train_1661,wrong_inside_label,23, ,49,B-ASP,I-ASP,48,67,u hoi kém.pin thì t,aspect
uvisd4sa_train_1662,wrong_start_label,50,lúc,100,I-ASP,B-ASP,102,161,c sau mới mở được . Còn về mảng xem phim trên YouTube thì l,aspect
uvisd4sa_train_1662,wrong_inside_label,59, ,119,B-ASP,I-ASP,102,161,c sau mới mở được . Còn về mảng xem phim trên YouTube thì l,aspect
uvisd4sa_train_1672,wrong_start_label,36,Mọi,70,I-ASP,B-ASP,70,84,Mọi thứ rất ổn,aspect
uvisd4sa_train_1678,wrong_start_label,11, ,25,I-ASP,B-ASP,25,37, OK mà. Pin ,aspect
uvisd4sa_train_1678,wrong_inside_label,15,.,31,B-ASP,I-ASP,25,37, OK mà. Pin ,aspect
uvisd4sa_train_1680,wrong_start_label,30,máy,64,I-ASP,B-ASP,65,77,áy hơi nặng ,aspect
uvisd4sa_train_1682,wrong_start_label,17,MIUI,40,I-ASP,B-ASP,41,63,IUI rất tốt. Nhân viên,aspect
uvisd4sa_train_1682,wrong_inside_label,22,.,52,B-ASP,I-ASP,41,63,IUI rất tốt. Nhân viên,aspect
uvisd4sa_train_1684,wrong_start_label,16,đã,36,I-ASP,B-ASP,36,100,đã nhiệm tốt pin để qua đêm chỉ hao 1-2 % pin trâu dùng chơi gam,aspect
uvisd4sa_train_1684,wrong_inside_label,21, ,48,B-ASP,I-ASP,36,100,đã nhiệm tốt pin để qua đêm chỉ hao 1-2 % pin trâu dùng chơi gam,aspect
uvisd4sa_train_1685,wrong_start_label,16,đêm,33,I-ASP,B-ASP,35,92,m k đc đẹp và cáp sạc chưa đc nâng cấp lên USB Type C . n,aspect
uvisd4sa_train_1685,wrong_inside_label,23, ,45,B-ASP,I-ASP,35,92,m k đc đẹp và cáp sạc chưa đc nâng cấp lên USB Type C . n,aspect
uvisd4sa_train_1689,wrong_start_label,62,9230k,128,I-ASP,B-ASP,128,133,9230k,aspect
uvisd4sa_train_1689,wrong_start_label,53,không,108,I-ASP,B-ASP,112,134,g di chuyển đc. 9230k.,aspect
uvisd4sa_train_1689,wrong_inside_label,60,.,126,B-ASP,I-ASP,112,134,g di chuyển đc. 9230k.,aspect
uvisd4sa_train_1690,wrong_start_label,27,bị,56,I-ASP,B-ASP,56,63,bị nóng,aspect
uvisd4sa_train_1690,wrong_start_label,31,máy,64,I-ASP,B-ASP,65,80,"áy, cam tệ quá,",aspect
uvisd4sa_train_1690,wrong_inside_label,32,",",67,B-ASP,I-ASP,65,80,"áy, cam tệ quá,",aspect
uvisd4sa_train_1695,wrong_start_label,55,4,111,I-ASP,B-ASP,111,125,4.500....Trong,aspect
uvisd4sa_train_1695,wrong_inside_label,58,....,116,B-ASP,I-ASP,111,125,4.500....Trong,aspect
uvisd4sa_train_1699,wrong_start_label,79,tải,169,I-ASP,B-ASP,169,249,tải mấy nghìn bài hát lưu vào nghe thỏa mái. Con chip nghe đánh giá có vẻ thấp n,aspect
uvisd4sa_train_1699,wrong_inside_label,98,.,212,B-ASP,I-ASP,169,249,tải mấy nghìn bài hát lưu vào nghe thỏa mái. Con chip nghe đánh giá có vẻ thấp n,aspect
uvisd4sa_train_1699,wrong_start_label,147,Màn,316,I-ASP,B-ASP,316,324,Màn hình,aspect
uvisd4sa_train_1700,wrong_start_label,24,cũng,50,I-ASP,B-ASP,50,79,cũng hơi kém xíu chs game thì,aspect
uvisd4sa_train_1700,wrong_inside_label,31, ,66,B-ASP,I-ASP,50,79,cũng hơi kém xíu chs game thì,aspect
uvisd4sa_train_1704,wrong_start_label,32,thì,67,I-ASP,B-ASP,69,89,ì bị giật lag đủ trò,aspect
uvisd4sa_train_1706,wrong_start_label,5, ,14,I-ASP,B-ASP,14,26," vời, màn hì",aspect
uvisd4sa_train_1706,wrong_inside_label,7,",",18,B-ASP,I-ASP,14,26," vời, màn hì",aspect
uvisd4sa_train_1707,wrong_start_label,32, ,65,I-ASP,B-ASP,65,83, dùng được 2 ngày.,aspect
uvisd4sa_train_1707,wrong_inside_label,40,.,82,B-ASP,I-ASP,65,83, dùng được 2 ngày.,aspect
uvisd4sa_train_1708,wrong_start_label,6,nhanh,11,I-ASP,B-ASP,12,36,hanh chơi liên quân max ,aspect
uvisd4sa_train_1708,wrong_inside_label,7, ,16,B-ASP,I-ASP,12,36,hanh chơi liên quân max ,aspect
uvisd4sa_train_1715,wrong_start_label,4,ổn,8,I-ASP,B-ASP,9,16,n. Xài ,aspect
uvisd4sa_train_1715,wrong_inside_label,5,.,10,B-ASP,I-ASP,9,16,n. Xài ,aspect
uvisd4sa_train_1716,wrong_start_label,6,trâu,12,I-ASP,B-ASP,13,20,râu chạ,aspect
uvisd4sa_train_1716,wrong_inside_label,7, ,16,B-ASP,I-ASP,13,20,râu chạ,aspect
uvisd4sa_train_1716,wrong_start_label,14,khỏi,34,I-ASP,B-ASP,37,63,i bàn tuyệt máy chơi game ,aspect
uvisd4sa_train_1716,wrong_inside_label,15, ,38,B-ASP,I-ASP,37,63,i bàn tuyệt máy chơi game ,aspect
uvisd4sa_train_1716,wrong_start_label,42,1tieng,99,I-ASP,B-ASP,100,121,tieng 5 phút là đầy p,aspect
uvisd4sa_train_1716,wrong_inside_label,43, ,105,B-ASP,I-ASP,100,121,tieng 5 phút là đầy p,aspect
uvisd4sa_train_1717,wrong_start_label,43,hơn,93,I-ASP,B-ASP,94,101,ơn 1 th,aspect
uvisd4sa_train_1717,wrong_start_label,64, ,139,I-ASP,B-ASP,139,154, hề giật lag nh,aspect
uvisd4sa_train_1718,wrong_start_label,44,máy,91,I-ASP,B-ASP,91,107,máy giá bình dân,aspect
uvisd4sa_train_1718,wrong_inside_label,45, ,94,B-ASP,I-ASP,91,107,máy giá bình dân,aspect
uvisd4sa_train_1718,wrong_start_label,46,giá,95,I-ASP,B-ASP,95,101,giá bì,aspect
uvisd4sa_train_1718,wrong_start_label,48,bình,99,I-ASP,B-ASP,101,117,nh dân mà dùng r,aspect
uvisd4sa_train_1718,wrong_inside_label,51, ,107,B-ASP,I-ASP,101,117,nh dân mà dùng r,aspect
uvisd4sa_train_1724,wrong_start_label,37,thua,77,I-ASP,B-ASP,77,115,thua xa 11pro. Tóm lại trải nghiệm 3 n,aspect
uvisd4sa_train_1724,wrong_inside_label,42,.,90,B-ASP,I-ASP,77,115,thua xa 11pro. Tóm lại trải nghiệm 3 n,aspect
uvisd4sa_train_1726,wrong_start_label,10,thấy,22,I-ASP,B-ASP,25,83,y ok. pin sắc nhanh và lâu hết pin nếu đung bt được khoảng,aspect
uvisd4sa_train_1726,wrong_inside_label,13,.,29,B-ASP,I-ASP,25,83,y ok. pin sắc nhanh và lâu hết pin nếu đung bt được khoảng,aspect
uvisd4sa_train_1730,wrong_start_label,7, ,16,I-ASP,B-ASP,16,42, bạn. Camera khỏi chê tron,aspect
uvisd4sa_train_1730,wrong_inside_label,9,.,20,B-ASP,I-ASP,16,42, bạn. Camera khỏi chê tron,aspect
uvisd4sa_train_1731,wrong_start_label,19,Giá,38,I-ASP,B-ASP,38,49,Giá quá hời,aspect
uvisd4sa_train_1736,wrong_start_label,32,chụp,71,I-ASP,B-ASP,71,83,chụp hình ổn,aspect
uvisd4sa_train_1736,wrong_start_label,30,xướt,66,I-ASP,B-ASP,66,86,xướt.chụp hình ổn.ko,aspect
uvisd4sa_train_1736,wrong_inside_label,31,.,70,B-ASP,I-ASP,66,86,xướt.chụp hình ổn.ko,aspect
uvisd4sa_train_1743,wrong_start_label,10,thấy,20,I-ASP,B-ASP,22,75,ấy ok nhug khi sử dụng 6 tháng mới cảm thấy kg còn mư,aspect
uvisd4sa_train_1743,wrong_inside_label,11, ,24,B-ASP,I-ASP,22,75,ấy ok nhug khi sử dụng 6 tháng mới cảm thấy kg còn mư,aspect
uvisd4sa_train_1743,wrong_start_label,36,mượt,73,I-ASP,B-ASP,76,91,t...chơi game l,aspect
uvisd4sa_train_1743,wrong_inside_label,37,...,77,B-ASP,I-ASP,76,91,t...chơi game l,aspect
uvisd4sa_train_1745,wrong_start_label,42,Màn,81,I-ASP,B-ASP,81,101,"Màn đẹp, màu đen sâu",aspect
uvisd4sa_train_1745,wrong_start_label,39,nhảy,75,I-ASP,B-ASP,75,100,"nhảy. Màn đẹp, màu đen sâ",aspect
uvisd4sa_train_1745,wrong_inside_label,40,.,79,B-ASP,I-ASP,75,100,"nhảy. Màn đẹp, màu đen sâ",aspect
uvisd4sa_train_1746,wrong_start_label,56,nghe,125,I-ASP,B-ASP,126,174,ghe mà chỉ nghe nhạc thôi. Thứ 2 camera sau chế ,aspect
uvisd4sa_train_1746,wrong_inside_label,67,.,151,B-ASP,I-ASP,126,174,ghe mà chỉ nghe nhạc thôi. Thứ 2 camera sau chế ,aspect
uvisd4sa_train_1747,wrong_start_label,10,pin,20,I-ASP,B-ASP,22,43,n trâuChỉ web bth mk ,aspect
uvisd4sa_train_1747,wrong_inside_label,11, ,23,B-ASP,I-ASP,22,43,n trâuChỉ web bth mk ,aspect
uvisd4sa_train_1747,wrong_start_label,30,tốtNhân,70,I-ASP,B-ASP,73,101,Nhân viên phục vụ nhiệt tình,aspect
uvisd4sa_train_1747,wrong_inside_label,31, ,77,B-ASP,I-ASP,73,101,Nhân viên phục vụ nhiệt tình,aspect
uvisd4sa_train_1747,wrong_start_label,40,tìnhMáy,97,I-ASP,B-ASP,101,118,Máy chụp hình đẹp,aspect
uvisd4sa_train_1747,wrong_inside_label,41, ,104,B-ASP,I-ASP,101,118,Máy chụp hình đẹp,aspect
uvisd4sa_train_1748,wrong_start_label,22,siêu,51,I-ASP,B-ASP,54,111,u chống rung và sạc cực nhanh{chưa bao giờ thấy đt sạc nh,aspect
uvisd4sa_train_1748,wrong_inside_label,27, ,66,B-ASP,I-ASP,54,111,u chống rung và sạc cực nhanh{chưa bao giờ thấy đt sạc nh,aspect
uvisd4sa_train_1749,wrong_start_label,16,mượt,35,I-ASP,B-ASP,38,48,t đa nhiệm,aspect
uvisd4sa_train_1749,wrong_start_label,22,tốt,49,I-ASP,B-ASP,49,74,tốt sạc pin nhanh tác vụ ,aspect
uvisd4sa_train_1749,wrong_inside_label,23, ,52,B-ASP,I-ASP,49,74,tốt sạc pin nhanh tác vụ ,aspect
uvisd4sa_train_1753,wrong_inside_label,19, ,44,B-ASP,I-ASP,36,53,"a tạm ổn ,pin tốt",aspect
uvisd4sa_train_1755,wrong_start_label,26,game,49,I-ASP,B-ASP,52,73,"e rất ổn , nhân viên ",aspect
uvisd4sa_train_1755,wrong_inside_label,31, ,60,B-ASP,I-ASP,52,73,"e rất ổn , nhân viên ",aspect
uvisd4sa_train_1756,wrong_start_label,15,nóng,34,I-ASP,B-ASP,35,40,óng m,aspect
uvisd4sa_train_1759,wrong_start_label,46,tiếp,103,I-ASP,B-ASP,104,119,iếp từ ứng dụng,aspect
uvisd4sa_train_1759,wrong_inside_label,47, ,107,B-ASP,I-ASP,104,119,iếp từ ứng dụng,aspect
uvisd4sa_train_1759,wrong_start_label,207,nhỏĐiểm,456,I-ASP,B-ASP,459,529,"Điểm ưu tú nhất có lẽ đến từ mặt lưng, lưng dạng vân, khá bám tay, tốt",aspect
uvisd4sa_train_1759,wrong_inside_label,208, ,463,B-ASP,I-ASP,459,529,"Điểm ưu tú nhất có lẽ đến từ mặt lưng, lưng dạng vân, khá bám tay, tốt",aspect
uvisd4sa_train_1760,wrong_start_label,20,mượt,46,I-ASP,B-ASP,48,55,ợt mà.c,aspect
uvisd4sa_train_1760,wrong_inside_label,23,.,53,B-ASP,I-ASP,48,55,ợt mà.c,aspect
uvisd4sa_train_1764,wrong_start_label,57,dùng,121,I-ASP,B-ASP,121,138,dùng cũng khá hay,aspect
uvisd4sa_train_1765,wrong_start_label,64,nóng,121,I-ASP,B-ASP,124,134,g anh chị ,aspect
uvisd4sa_train_1765,wrong_inside_label,65, ,125,B-ASP,I-ASP,124,134,g anh chị ,aspect
uvisd4sa_train_1767,wrong_start_label,16,đẹp,36,I-ASP,B-ASP,37,46,ẹp sang t,aspect
uvisd4sa_train_1769,wrong_inside_label,27,",",57,B-ASP,I-ASP,52,70,"g máy, tuần thứ 2 ",aspect
uvisd4sa_train_1769,wrong_start_label,70,lại,146,I-ASP,B-ASP,148,226,"i, lâu lâu máy nóng và khi nóng chắc chắn bị đơ. Thi thoảng bị lỗi âm thanh kh",aspect
uvisd4sa_train_1769,wrong_inside_label,94,.,195,B-ASP,I-ASP,148,226,"i, lâu lâu máy nóng và khi nóng chắc chắn bị đơ. Thi thoảng bị lỗi âm thanh kh",aspect
uvisd4sa_train_1777,wrong_start_label,11,tạm,22,I-ASP,B-ASP,24,73,m được.chơi đc các game nặng. màn hình lâu lâu bị,aspect
uvisd4sa_train_1777,wrong_inside_label,14,.,30,B-ASP,I-ASP,24,73,m được.chơi đc các game nặng. màn hình lâu lâu bị,aspect
uvisd4sa_train_1777,wrong_start_label,70,nhìn,143,I-ASP,B-ASP,143,165,nhìn tổng quát khá đẹp,aspect
uvisd4sa_train_1777,wrong_inside_label,78,đẹp,162,B-ASP,I-ASP,143,165,nhìn tổng quát khá đẹp,aspect
uvisd4sa_train_1780,wrong_start_label,66,không,136,I-ASP,B-ASP,140,153,g được đẹp lắ,aspect
uvisd4sa_train_1780,wrong_start_label,74,nhưng,155,I-ASP,B-ASP,155,175,nhưng cũng chấp nhận,aspect
uvisd4sa_train_1782,wrong_start_label,50,phần,102,I-ASP,B-ASP,102,128,phần loa k hay với lớn lắm,aspect
uvisd4sa_train_1786,wrong_start_label,28,pin,53,I-ASP,B-ASP,53,61,pin khỏe,aspect
uvisd4sa_train_1787,wrong_start_label,6,tuyệt,13,I-ASP,B-ASP,17,38,"t vời, iphone 7plus c",aspect
uvisd4sa_train_1787,wrong_inside_label,9,",",22,B-ASP,I-ASP,17,38,"t vời, iphone 7plus c",aspect
uvisd4sa_train_1787,wrong_start_label,68,pin,146,I-ASP,B-ASP,146,174,"pin rất nhanh, máy nóng.. nh",aspect
uvisd4sa_train_1787,wrong_inside_label,78,..,169,B-ASP,I-ASP,146,174,"pin rất nhanh, máy nóng.. nh",aspect
uvisd4sa_train_1790,wrong_start_label,131,máy,255,I-ASP,B-ASP,257,288,"y này, camera trước còn thua cá",aspect
uvisd4sa_train_1790,wrong_inside_label,132, ,258,B-ASP,I-ASP,257,288,"y này, camera trước còn thua cá",aspect
uvisd4sa_train_1791,wrong_start_label,31,nghe,70,I-ASP,B-ASP,70,98,nghe bị ngắt quãng. Lần này ,aspect
uvisd4sa_train_1791,wrong_inside_label,38,.,88,B-ASP,I-ASP,70,98,nghe bị ngắt quãng. Lần này ,aspect
uvisd4sa_train_1792,wrong_start_label,124,của,263,I-ASP,B-ASP,265,302,"a ss, vừa đẹp, vừa thuận tiện cho ngư",aspect
uvisd4sa_train_1794,wrong_start_label,14,lắm,26,I-ASP,B-ASP,26,42,lắm.cammera ảo t,aspect
uvisd4sa_train_1794,wrong_inside_label,15,.,29,B-ASP,I-ASP,26,42,lắm.cammera ảo t,aspect
uvisd4sa_train_1794,wrong_start_label,20,tung,41,I-ASP,B-ASP,43,58,ng chảo.pin trâ,aspect
uvisd4sa_train_1794,wrong_inside_label,21, ,45,B-ASP,I-ASP,43,58,ng chảo.pin trâ,aspect
uvisd4sa_train_1796,wrong_start_label,2,ngon,4,I-ASP,B-ASP,7,20,n chiến game ,aspect
uvisd4sa_train_1796,wrong_inside_label,3, ,8,B-ASP,I-ASP,7,20,n chiến game ,aspect
uvisd4sa_train_1797,wrong_start_label,62,được,135,I-ASP,B-ASP,137,150,"ợc luôn, cảm ",aspect
uvisd4sa_train_1797,wrong_inside_label,63, ,139,B-ASP,I-ASP,137,150,"ợc luôn, cảm ",aspect
uvisd4sa_train_1799,wrong_start_label,8,nhanh,16,I-ASP,B-ASP,18,32,"anh,nhiều ứng ",aspect
uvisd4sa_train_1799,wrong_inside_label,9,",",21,B-ASP,I-ASP,18,32,"anh,nhiều ứng ",aspect
uvisd4sa_train_1800,wrong_start_label,4,mượt,9,I-ASP,B-ASP,12,25,"t mà , màn hì",aspect
uvisd4sa_train_1800,wrong_inside_label,5, ,13,B-ASP,I-ASP,12,25,"t mà , màn hì",aspect
uvisd4sa_train_1804,wrong_start_label,13, ,26,I-ASP,B-ASP,26,45, ok r . Tiết kiệm đ,aspect
uvisd4sa_train_1804,wrong_inside_label,17, ,31,B-ASP,I-ASP,26,45, ok r . Tiết kiệm đ,aspect
uvisd4sa_train_1805,wrong_inside_label,20, ,42,B-ASP,I-ASP,35,60,in trâu nhân viên tư vấn ,aspect
uvisd4sa_train_1808,wrong_start_label,105, ,228,I-ASP,B-ASP,228,244, các anh chị Nhâ,aspect
uvisd4sa_train_1811,wrong_inside_label,18,",",36,B-ASP,I-ASP,28,37,"n vừa đủ,",aspect
uvisd4sa_train_1811,wrong_start_label,33,màn,64,I-ASP,B-ASP,64,81,màn hình siêu đẹp,aspect
uvisd4sa_train_1811,wrong_inside_label,36, ,72,B-ASP,I-ASP,64,81,màn hình siêu đẹp,aspect
uvisd4sa_train_1811,wrong_start_label,50,nhiều,99,I-ASP,B-ASP,99,114,nhiều tính năng,aspect
uvisd4sa_train_1811,wrong_start_label,56,hiện,115,I-ASP,B-ASP,116,167,"iện đại. Nhưng chip không mạnh lắm, cảm biến vân ta",aspect
uvisd4sa_train_1811,wrong_inside_label,59,.,123,B-ASP,I-ASP,116,167,"iện đại. Nhưng chip không mạnh lắm, cảm biến vân ta",aspect
uvisd4sa_train_1812,wrong_start_label,36, ,59,I-ASP,B-ASP,59,88," ảnh đẹp, chơi game ok do mì",aspect
uvisd4sa_train_1812,wrong_inside_label,40,",",67,B-ASP,I-ASP,59,88," ảnh đẹp, chơi game ok do mì",aspect
uvisd4sa_train_1812,wrong_start_label,82,đây,147,I-ASP,B-ASP,149,169,y là sản phẩm đá,aspect
uvisd4sa_train_1812,wrong_inside_label,83, ,150,B-ASP,I-ASP,149,169,y là sản phẩm đá,aspect
uvisd4sa_train_1814,wrong_start_label,29,pin,59,I-ASP,B-ASP,59,71,pin rất trâu,aspect
uvisd4sa_train_1816,wrong_start_label,44,lag,84,I-ASP,B-ASP,86,121,g như cc máy này về tới nước đ,aspect
uvisd4sa_train_1816,wrong_inside_label,45, ,87,B-ASP,I-ASP,86,121,g như cc máy này về tới nước đ,aspect
uvisd4sa_train_1817,wrong_start_label,4,mạng,8,I-ASP,B-ASP,10,24,"ng, máy chạy k",aspect
uvisd4sa_train_1817,wrong_inside_label,5,",",12,B-ASP,I-ASP,10,24,"ng, máy chạy k",aspect
uvisd4sa_train_1817,wrong_start_label,19, ,40,I-ASP,B-ASP,40,63, ncc chỉnh lại.Camera s,aspect
uvisd4sa_train_1817,wrong_inside_label,25,.,54,B-ASP,I-ASP,40,63, ncc chỉnh lại.Camera s,aspect
uvisd4sa_train_1819,wrong_start_label,11,chạy,21,I-ASP,B-ASP,24,100,"y mượt, nhân viên vui vẽ nhiệt tình. Lần sau nhất định mua hàng tại Tgdđ. Mô",aspect
uvisd4sa_train_1819,wrong_inside_label,14,",",30,B-ASP,I-ASP,24,100,"y mượt, nhân viên vui vẽ nhiệt tình. Lần sau nhất định mua hàng tại Tgdđ. Mô",aspect
uvisd4sa_train_1820,wrong_start_label,6,mượt,13,I-ASP,B-ASP,15,28,ợt tốt trong ,aspect
uvisd4sa_train_1820,wrong_inside_label,7, ,17,B-ASP,I-ASP,15,28,ợt tốt trong ,aspect
